,0,6,8,14,19,23,26,30,34,38,39,40,42,45,49,50,59,61,62,68,72,76,79,83,85,89,91,92,94,96,102,103,107,110,116,117,118,120,122,124,127,131,135,137,139,143,148,151,152,156,157,159,270,273,447,448,449,280,281,282,283,284,285,286,287,289,290,292,293,295,296,298,299,301,302,303,304,305,306,307,308,310,311,312,313,314,315,317,318,320,321,322,323,324,325,326,327,342,343,385,386,161,165,174,177,178,179,183,186,187,191,196,198,279,288,291,294,297,300,309,316,319,161 ramp_up,174 ramp_up,177 ramp_up,179 ramp_up,186 ramp_up,187 ramp_up,279 ramp_up,288 ramp_up,291 ramp_up,294 ramp_up,297 ramp_up,300 ramp_up,309 ramp_up,316 ramp_up,319 ramp_up,161 ramp_down,165 ramp_down,174 ramp_down,177 ramp_down,178 ramp_down,179 ramp_down,183 ramp_down,186 ramp_down,187 ramp_down,191 ramp_down,196 ramp_down,198 ramp_down,279 ramp_down,288 ramp_down,291 ramp_down,294 ramp_down,297 ramp_down,300 ramp_down,309 ramp_down,316 ramp_down,319 ramp_down
0,0.4325258850412357,0.11757546767529448,0.9999999999999998,0.4148348494078541,0.08998777403186851,0.4685892579333262,0.09878777187630339,0.41836193288574236,0.11280049867569059,0.40288874814303693,0.9999999999999999,0.12091573127691378,0.9999999999999999,0.435059347227424,0.9999999999999999,0.11402814317570899,0.4178382923140419,1.0000000000000002,0.1201409319926002,0.44691575729609184,0.12443721082484908,0.43090420938019375,0.11550176277081284,0.4183418673356266,0.11990233328570546,0.4269833125386435,0.9999999999999999,0.11202085062333075,1.0000000000000002,0.4415589881009063,1.0000000000000002,0.1022796096204468,0.43652305690418924,0.11993493657404979,0.5057871485095975,1.0000000000000002,0.11458368614310513,0.9999999999999998,0.4275443913197263,0.9999999999999998,0.10803886234570549,0.439815842594661,0.11666153506683064,0.9999999999999999,0.40713848472958475,0.11781577863408092,0.43636173042430776,0.11111854016780853,0.45164165942862383,0.11072897911071777,0.44528875409039065,0.12362880259752274,0.4137886448697595,0.12236734488855569,0.4299745519483281,0.9999999999999998,0.11368066700620305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8904288619900538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9999999999999999,0.10957113800994621,1.0,1.0,0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.46252856907250656,0.09874796254787334,0.9999999999999998,0.4508649290125871,0.08467584076152665,0.4992580961199311,0.08970849666273782,0.4545224022981115,0.09688216359540726,0.4293918188975376,0.9999999999999999,0.10314183203448488,0.9999999999999999,0.46259414063842763,0.9999999999999999,0.09829120161927507,0.44841746187751524,1.0000000000000002,0.10600731901679374,0.4741097208943242,0.10935657264315903,0.46363606571134647,0.09775307055797439,0.4455927713031772,0.10192609870269824,0.457428361295088,0.9999999999999999,0.09640447625900275,1.0000000000000002,0.47225103798118007,1.0000000000000002,0.09238177884202331,0.4659835089072863,0.10073264774160444,0.5357460178912888,1.0000000000000002,0.09605882598504459,0.9999999999999998,0.4654556614346938,0.9999999999999998,0.09428632379486063,0.4719130756060348,0.09904879177997501,0.9999999999999999,0.43704855126708014,0.10201827610247052,0.4592536017245708,0.1157756894826889,0.4741186952997717,0.11755773425102234,0.4677599760332301,0.09281077235937119,0.4450197411811171,0.10837532699421881,0.4686616478537738,0.9999999999999998,0.09848821275081662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.372537521717646,0.29634727894108526,0.9999999999999998,0.3355514719619718,0.27204771367466357,0.40591819324387995,0.2780895633583921,0.3537736310668155,0.3010998172186916,0.34906197160516056,0.9999999999999999,0.2919875502799168,0.9999999999999999,0.3740278853515139,0.9999999999999999,0.2863123193077639,0.35231271271063547,1.0000000000000002,0.2773270448868783,0.39348420463834993,0.28889384400215945,0.36459468842295056,0.2840420777666168,0.36341688023644714,0.29025355057158825,0.35982772907734656,0.9999999999999999,0.30208235715433934,1.0000000000000002,0.3770888347274096,1.0000000000000002,0.2925084375394988,0.37722473520637034,0.277530424332834,0.447049312939683,1.0000000000000002,0.29266512193451694,0.9999999999999998,0.34174716571702646,0.9999999999999998,0.29452648121014335,0.3786001732470936,0.2892007461868142,0.9999999999999999,0.34956854652407154,0.2950244354193232,0.37410591804770094,0.31491735577583313,0.3930409449280646,0.30950266122817993,0.38374117049811607,0.35639068484306335,0.35385029850830474,0.28856561736918585,0.361681947811364,0.9999999999999998,0.2948002276951379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000000005286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9999999999999999,0.7999999999999471,1.0,1.0,0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.37847279628981323,0.5567065155283342,0.9999999999999998,0.34364388415584923,0.5212592291614552,0.415302792740041,0.5310506458440751,0.3524317865056016,0.5580827610291795,0.3538865444608919,0.9999999999999999,0.5491133552738819,0.9999999999999999,0.38290063443838185,0.9999999999999999,0.5248255502680104,0.3601300987348666,1.0000000000000002,0.5038874129003766,0.3990243929822896,0.5304323648566058,0.37247497707875993,0.5318834492481362,0.3680074840234722,0.5504912687743206,0.36984193452262515,0.9999999999999999,0.5585153214201228,1.0000000000000002,0.3859215113479446,1.0000000000000002,0.5477640502946239,0.38286683301814434,0.5281886747718292,0.4525230490308789,1.0000000000000002,0.5600497031689341,0.9999999999999998,0.3551237761136279,0.9999999999999998,0.5500434867692087,0.38574940631063087,0.5478382134654809,0.9999999999999999,0.35234914341609214,0.5397868150949504,0.38868858842413884,0.5512921810150146,0.4052168949462742,0.550477921962738,0.39821797785424556,0.5741639137268066,0.3579070490435624,0.5283982763113814,0.36218758789645006,0.9999999999999998,0.5594616665411037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000002642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9999999999999999,0.0,1.0000000000000004,1.0,0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.3110680485287561,0.7017470866387103,0.9999999999999998,0.2648504883840041,0.6277783739154624,0.34660817872366373,0.6647284395117703,0.28180230921699034,0.7122188669358277,0.2947620390871058,0.9999999999999999,0.7080063056096153,0.9999999999999999,0.3189208300996104,0.9999999999999999,0.6800206982252632,0.29391799784227024,1.0000000000000002,0.679158228545104,0.34083456917343335,0.7006151686082447,0.30191024799104405,0.6795133504305472,0.3084808593946103,0.7102165934755026,0.2956355766678737,0.9999999999999999,0.6954660415843461,1.0000000000000002,0.3144388666941499,1.0000000000000002,0.6791296817417048,0.31785292341248184,0.6803010748996696,0.38670372789018287,1.0000000000000002,0.6922354483208623,0.9999999999999998,0.27094074442169674,0.9999999999999998,0.6705696827360075,0.31843813077154837,0.6922427628066175,0.9999999999999999,0.2898069093964656,0.7025797191489948,0.31336070033290997,0.7164798974990845,0.3361517081298001,0.7119038701057434,0.3234224463813821,0.6661950945854187,0.29284943816780634,0.7039349101248533,0.2886265175475413,0.9999999999999998,0.7029115145222068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000000005339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9999999999999999,0.7999999999999466,1.0,1.0,0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.44164516934696296,0.8035846062579013,0.9999999999999998,0.427228747854364,0.7283324146871444,0.4783355797104211,0.7776966912889882,0.43049484024772156,0.8113764960041706,0.41094001111693707,0.9999999999999999,0.8182611410839087,0.9999999999999999,0.4438487487510121,0.9999999999999999,0.7742538432087019,0.42774589309253397,1.0000000000000002,0.7513901261858779,0.4553905113331593,0.7997312922341043,0.44186838272011447,0.7705987861829832,0.4267951640963685,0.8207381793845544,0.4350760428455873,0.9999999999999999,0.8007448369228424,1.0000000000000002,0.45084435614413826,1.0000000000000002,0.787733935862694,0.44572993155262913,0.7821237773741823,0.514753774974044,1.0000000000000002,0.7942382405260315,0.9999999999999998,0.4413709104405396,0.9999999999999998,0.7719564203269045,0.4502307114301942,0.8057749886607163,0.9999999999999999,0.4166582026977786,0.79924692765715,0.43916124903827897,0.8342716693878174,0.4552305651133946,0.8335248231887817,0.4478735862145416,0.7825830578804016,0.4239815630531646,0.7867973721140059,0.4432541312630726,0.9999999999999998,0.8183454751773389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000002642,0.30093427653315497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9999999999999999,0.0,0.6990657234668451,1.0,0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.44021234833740813,0.7965880237961932,0.9999999999999998,0.42678856552296734,0.7246327825793119,0.4775547797503425,0.7712096922127207,0.4319136995141431,0.8085342338843474,0.4094102076297998,0.9999999999999999,0.8114560872727727,0.9999999999999999,0.44181554013835017,0.9999999999999999,0.7714798743715853,0.4273395023550362,1.0000000000000002,0.7518457659527409,0.45520134200315826,0.7972190891830352,0.44188757847253207,0.76599848408155,0.4256206685817374,0.8149607499262111,0.4320846790102889,0.9999999999999999,0.7962748476025499,1.0000000000000002,0.4487938196672785,1.0000000000000002,0.7814018323416604,0.44459420902132096,0.7742133651084202,0.5140000473056479,1.0000000000000002,0.7866661350517566,0.9999999999999998,0.44070189522909575,0.9999999999999998,0.7675439142643933,0.4510215675585463,0.7983124995615016,0.9999999999999999,0.4164645127244373,0.7967057663565951,0.4294879283051951,0.8298569917678833,0.44737780411835576,0.8341168165206909,0.4380180845850467,0.800168514251709,0.42409214800444434,0.7862899195939257,0.4461218026410595,0.9999999999999998,0.8087833884980654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.3554525056522808,0.5799073785151244,0.9999999999999998,0.3170492907813847,0.5180157386774568,0.38928297964458797,0.5555947823653223,0.3326411457679653,0.6015527916589465,0.3332713326663791,0.9999999999999999,0.5909801297369296,0.9999999999999999,0.3586928198908942,0.9999999999999999,0.572003736548561,0.334058911371979,1.0000000000000002,0.5651041427110871,0.377118477617024,0.5883695107939586,0.34644414280923425,0.5560853413910762,0.3468584649781755,0.6031903159680909,0.34257133348949903,0.9999999999999999,0.5797399683777339,1.0000000000000002,0.36032179844880047,1.0000000000000002,0.5651649859787797,0.3603169125901116,0.5625857941351443,0.4298218652239768,1.0000000000000002,0.564461155941691,0.9999999999999998,0.32242087601384106,0.9999999999999998,0.5506089601097524,0.3602153075325483,0.5797136622394206,0.9999999999999999,0.33174143061253963,0.5906813654336046,0.36270847581784066,0.5939551591873169,0.38113950469714775,0.5721950531005859,0.37265841453307014,0.6017558574676514,0.3357931020654513,0.5876248208327433,0.33908973217929644,0.9999999999999998,0.5831515060114317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9999999999999999,0.9999999999999942,1.0,1.0,0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.3813154559544259,0.616325978303728,0.9999999999999998,0.3459598192301121,0.5462124912366484,0.41870069317655967,0.5873224473322719,0.35559189461076834,0.6166823525640655,0.3563667393824921,0.9999999999999999,0.6331383703533645,0.9999999999999999,0.3853261362498402,0.9999999999999999,0.5915260576775999,0.36322615592713214,1.0000000000000002,0.5818520514628184,0.40219128760087186,0.6275958559761488,0.3761518503370754,0.5924751069761051,0.3706675501631687,0.6294110990273191,0.37240122243072454,0.9999999999999999,0.6195965186241843,1.0000000000000002,0.3888197989685104,1.0000000000000002,0.5976289007124003,0.3856944703875006,0.6102641677080709,0.4554486732722169,1.0000000000000002,0.6128788723329639,0.9999999999999998,0.35847101144696636,0.9999999999999998,0.603382421802539,0.3897629466717205,0.6169740184854311,0.9999999999999999,0.3552279223943145,0.6145566900419989,0.3888233136518814,0.7029889225959778,0.40578558507092344,0.6829274892807007,0.3982245918645006,0.6492248773574829,0.3611629345512343,0.6120093907549611,0.36635325611411046,0.9999999999999998,0.6284063771065618,0.0,0.0,1.0000000000026856,0.0,0.0,0.0,0.9999999999994809,0.0,0.0,0.0,0.9825579379137815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000006115,0.0,0.0,0.0,0.0,0.0,0.9999999999999604,0.0,0.0,0.0,0.9999999999982497,0.0,0.0,0.0,1.0000000000003044,0.0,0.0,0.0,0.0,0.0,1.0000000000006377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7785292070179498,0.200000000000054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9999999999999999,0.22147079298205014,0.799999999999946,1.0,0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.3483101999190802,0.7649513227231964,0.9999999999999998,0.3082933830946485,0.6864202326915252,0.3851100996525135,0.7324882443121497,0.31867116272374546,0.7636102119445066,0.32736200315773545,0.9999999999999999,0.7917206207765579,0.9999999999999999,0.3550385801528687,0.9999999999999999,0.7446408405641871,0.3303959133106407,1.0000000000000002,0.7311870416142578,0.3726954853982939,0.7916989978457601,0.3408268583757585,0.7378995929987993,0.3411303398089343,0.7900376749110406,0.3374426838538285,0.9999999999999999,0.779665591473157,1.0000000000000002,0.35457854972028063,1.0000000000000002,0.7508828470069482,0.35368843365505503,0.7683425165444784,0.42280874941144814,1.0000000000000002,0.7607986357135766,0.9999999999999998,0.3184165604023023,0.9999999999999998,0.7476205705592432,0.3553077508438045,0.7767547082790405,0.9999999999999999,0.3234880014720346,0.7661052674290021,0.3584571568644397,0.8981208205223083,0.376953565998481,0.8738322257995605,0.368276960569397,0.8328930139541626,0.32811616110775044,0.7608523096930018,0.3270130409364254,0.9999999999999998,0.7847817399021438,0.9999999999998999,0.0,1.0000000000026856,0.0,0.0,0.0,0.9999999999994809,0.0,0.0,0.0,1.000000000000222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000006115,0.0,0.0,0.0,0.0,0.0,0.9999999999999604,0.0,0.0,0.0,0.9999999999982497,0.0,0.0,0.0,1.0000000000003044,0.0,0.0,0.0,0.6533479179600524,0.0,1.0000000000006377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000002642,0.5254832438509186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9999999999999999,0.0,0.47451675614908145,1.0,0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.43628983865488336,0.8045672343510691,0.9999999999999998,0.4221848890875068,0.7222503006587331,0.44125805092356735,0.7762025899395556,0.43637224251681794,0.8103011036738216,0.4106385122447136,0.9999999999999999,0.8321190612187273,0.9999999999999999,0.42437429891461204,0.9999999999999999,0.788260900294714,0.42356208609525525,1.0000000000000002,0.7778265715736314,0.41372754939996664,0.8313417079784359,0.4424344476026469,0.7798555490641855,0.42020992688739206,0.83498698551626,0.4349549901365659,0.9999999999999999,0.8179299417636564,1.0000000000000002,0.44029213745727347,1.0000000000000002,0.7900512166593215,0.4290488622702742,0.8067576170959626,0.43420204599469897,1.0000000000000002,0.800128042831843,0.9999999999999998,0.44959845127502945,0.9999999999999998,0.7810682735403797,0.4422325793901976,0.8159042130941216,0.9999999999999999,0.41738157170757445,0.8125076354167127,0.4320561650566807,0.9148544073104858,0.41684642428634394,0.8989340662956238,0.42810146565353013,0.8423641920089722,0.42920316630468985,0.808789657266372,0.44932676810066363,0.9999999999999998,0.8215799574587199,0.9999999999998999,0.0,1.0000000000026856,0.0,0.0,0.0,0.9999999999994809,0.0,0.0,0.0,1.000000000000222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000006115,0.0,0.0,0.0,0.0,0.0,0.9999999999999604,0.0,0.0,0.0,0.9999999999982497,0.0,0.0,0.0,1.0000000000003044,0.0,0.0,0.0,0.0,0.0,1.0000000000006377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4480410078137136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9999999999999999,1.0,0.5519589921862865,1.0,0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
