,280,281,282,283,285,286,287,289,290,292,293,295,296,298,299,302,303,304,306,307,308,310,311,312,313,314,315,318,320,321,323,324,325,327,342,343,385,386,161,174,177,186,187,279,288,291,294,297,300,309,316,319
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8904288619900538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000000005286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000002642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000000005339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000002642,0.30093427653315497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,1.0000000000026856,0.0,0.0,0.9999999999994809,0.0,0.0,0.0,0.9825579379137815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000006115,0.0,0.0,0.0,0.0,0.0,0.9999999999999604,0.0,0.0,0.9999999999982497,0.0,0.0,1.0000000000003044,0.0,0.0,0.0,0.0,1.0000000000006377,0.0,0.0,0.0,0.0,0.7785292070179498,0.200000000000054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.9999999999998999,0.0,1.0000000000026856,0.0,0.0,0.9999999999994809,0.0,0.0,0.0,1.000000000000222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000006115,0.0,0.0,0.0,0.0,0.0,0.9999999999999604,0.0,0.0,0.9999999999982497,0.0,0.0,1.0000000000003044,0.0,0.0,0.6533479179600524,0.0,1.0000000000006377,0.0,0.0,0.0,0.0,1.0000000000002642,0.5254832438509186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.9999999999998999,0.0,1.0000000000026856,0.0,0.0,0.9999999999994809,0.0,0.0,0.0,1.000000000000222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000006115,0.0,0.0,0.0,0.0,0.0,0.9999999999999604,0.0,0.0,0.9999999999982497,0.0,0.0,1.0000000000003044,0.0,0.0,0.0,0.0,1.0000000000006377,0.0,0.0,0.0,0.0,0.0,0.4480410078137136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.9999999999998999,0.9999999999993469,1.0000000000026856,0.9999999999983221,0.9999999999992977,0.9999999999994809,1.000000000000844,1.0,0.9999999999987991,1.000000000000222,1.000000000000332,0.8134634218946121,1.0000000000003946,0.9999999999981275,0.9999999999997241,0.9999999999996048,1.0000000000007612,0.9999999999985872,0.9999999999994772,1.0000000000006115,0.9999999999996484,0.9999999999992015,0.9999999999996015,1.0000000000017966,1.0000000000003193,0.9999999999999604,1.000000000001503,0.9999999999994243,0.9999999999982497,1.0000000000019154,1.0000000000011973,1.0000000000003044,0.9999999999997902,1.0000000000002895,1.000000000000368,1.0000000000021956,1.0000000000006377,0.9999999999973974,1.0000000000001588,1.0000000000001628,0.9999999999985183,0.0,0.20000000000005377,1.0,1.0000000000002025,0.9999999999982405,0.9999999999989999,1.0000000000000977,1.0000000000029774,1.0000000000002562,1.000000000000979,0.9999999999985074
12,0.9999999999998999,0.9999999999993469,1.0000000000026856,0.9999999999983221,0.9999999999992977,0.9999999999994809,1.000000000000844,1.0,0.9999999999987991,1.000000000000222,1.000000000000332,0.9417962711529234,1.0000000000003946,0.9999999999981275,0.9999999999997241,0.9999999999996048,1.0000000000007612,0.9999999999985872,0.9999999999994772,1.0000000000006115,0.9999999999996484,0.9999999999992015,0.9999999999996015,1.0000000000017966,1.0000000000003193,0.9999999999999604,1.0000000000015783,0.9999999999994243,0.9999999999982497,1.0000000000019154,1.0000000000011973,1.0000000000003044,0.9999999999997902,1.0000000000002895,1.000000000000368,1.0000000000021954,1.0000000000006377,0.9999999999973974,1.0000000000001588,1.0000000000001628,0.9999999999985183,0.0,0.23811750353270375,1.0,1.0000000000002025,0.9999999999982405,0.9999999999989999,1.0000000000000977,1.0000000000029774,1.0000000000002562,1.000000000000979,0.9999999999985074
13,0.9999999999998999,0.9999999999993469,1.0000000000026856,0.9999999999983221,0.9999999999992977,0.9999999999994809,1.000000000000844,1.0,0.9999999999987991,1.000000000000222,1.000000000000332,0.8442688210606052,1.0000000000003946,0.9999999999981275,0.9999999999997241,0.9999999999996048,1.0000000000007612,0.9999999999985872,0.9999999999994691,1.0000000000006115,0.9999999999996484,0.9999999999992015,0.9999999999996015,1.0000000000017966,1.0000000000003193,0.9999999999999604,1.0000000000015783,0.9999999999994243,0.9999999999982497,1.0000000000019154,1.0000000000011973,1.0000000000003044,0.9999999999997902,1.0000000000002895,1.000000000000368,1.0000000000021956,1.0000000000006377,0.9999999999973974,1.0000000000001588,1.0000000000001628,0.9999999999985183,0.0,0.635486492170046,1.0,1.0000000000002025,0.9999999999982405,0.9999999999989999,1.0000000000000977,1.0000000000029774,1.0000000000002562,1.000000000000979,0.9999999999985074
14,0.9999999999998999,0.9999999999993469,1.0000000000026856,0.9999999999983243,0.9999999999992977,0.9999999999994809,1.000000000000844,1.0,0.9999999999987991,1.000000000000222,1.000000000000332,0.9167499034169585,1.0000000000003946,0.9999999999981275,0.9999999999997241,0.9999999999996048,1.0000000000007612,0.9999999999985872,0.9999999999994772,1.0000000000006115,0.9999999999996484,0.9999999999992015,0.9999999999996015,1.0000000000017966,1.0000000000003193,0.9999999999999604,1.0000000000015783,0.9999999999994243,0.9999999999982497,1.0000000000019154,1.0000000000011973,1.0000000000003044,0.9999999999997902,1.0000000000002895,1.000000000000368,1.0000000000021956,1.0000000000006377,0.9999999999973974,1.0000000000001588,1.0000000000001628,0.9999999999985183,0.0,0.46579900718134204,1.0,1.0000000000002025,0.9999999999982405,0.9999999999989999,1.0000000000000977,1.0000000000029774,1.0000000000002562,1.000000000000979,0.9999999999985074
15,0.0,0.0,0.12282983629171822,0.0,0.0,0.9999999999994809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000003044,0.0,0.0,0.0,0.0,1.0000000000006377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.9999999999998999,0.0,1.0000000000026856,0.0,0.0,0.9999999999994809,0.0,0.0,0.0,1.000000000000222,0.0,0.0,0.0,0.16237021030317383,0.0,0.0,0.0,0.0,0.0,1.0000000000006115,0.0,0.0,0.0,1.0000000000017966,0.0,0.9999999999999604,0.0,0.0,0.9999999999982497,0.0,0.0,1.0000000000003044,0.0,0.0,1.000000000000368,0.0,1.0000000000006377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38119875162499417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24342672121859615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
